,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-05-23,5.537970068003085,3.1441802636890683,3.8031526652542107,3.1067727431826233,3.150350934463349,4.1866290445795595,3.5384619490336693,3.869382688661631,3.368479132714054,3.1818998255660578,4.3732968530504355,3.97326690638457
2019-05-24,5.540235951264745,3.1497726208003445,3.802944479486074,3.110512198018655,3.158200032347121,4.187035936381632,3.538735039777524,3.865738652184986,3.3698406097475946,3.1803968836532195,4.374749530200265,3.9745903190743697
2019-05-28,5.530891952491255,3.139682924869748,3.8073117947139936,3.100071531211007,3.1465913984414,4.177776600187439,3.535865861017928,3.8492615502065397,3.3594464213850057,3.1638814568077427,4.360354403778188,3.9679562487175097
2019-05-29,5.52415869161167,3.1398704500217676,3.7975108197678322,3.093655312307978,3.144706768742521,4.173252076152518,3.5299654155229216,3.8419888608469086,3.347831497270975,3.150538593853366,4.350679408020612,3.9590419456794597
2019-05-30,5.526885994820727,3.141559233471022,3.7998132373567426,3.080865509881705,3.141304667228923,4.177092629044365,3.5361397726584127,3.846252524567854,3.3539321810061575,3.148987570171125,4.3561543681493395,3.9655571192127463
2019-05-31,5.513319282973533,3.130249208090093,3.784220757895686,3.0631570929660525,3.126042897929204,4.16330857722717,3.5193114217391535,3.8319689044605396,3.362192312980543,3.153633931422314,4.348962255832944,3.952393701839665
2019-06-03,5.510773085507432,3.161233231188497,3.7522870829572486,3.075837892409635,3.1325574006468173,4.170086677228522,3.5016292369794653,3.8444776081400507,3.3660238063288554,3.163541559102714,4.351365247460539,3.943975385447998
2019-06-04,5.532247322472341,3.1889649182562714,3.7735461942544513,3.092995144475781,3.159316585723728,4.193655282427853,3.5344968455886905,3.85349414072786,3.360545616762971,3.164391086843814,4.367802896908057,3.9707036001759803
2019-06-05,5.54087248467391,3.1962675120800363,3.7739752911662374,3.081868112240774,3.165618483347567,4.203303104657661,3.547428425818694,3.8648688732914076,3.383085756219665,3.1855645088728552,4.375307890161597,3.975647632147429
2019-06-06,5.547353862547735,3.208087323176344,3.778257035906454,3.1002357077737757,3.1693071327794695,4.2050349725628555,3.55899240505241,3.8752550374498744,3.3849634674287095,3.1916982375593284,4.380428144023049,3.980742361323014
2019-06-07,5.557311395157136,3.2169918797266,3.7943624045218063,3.1048160129782825,3.1678333053405443,4.212990533818879,3.5774046096843186,3.884852316931494,3.3881747728175617,3.1842335793614294,4.390810290903674,3.9950961836286156
2019-06-10,5.5618898664000485,3.218728414101424,3.793521184667422,3.1077493759435284,3.1762781821702926,4.214310385485149,3.587590246221793,3.885193748664024,3.3846957157511173,3.177383729145861,4.3937723585257595,4.0035248396095096
2019-06-11,5.561647163461975,3.218034253805577,3.7977203107717554,3.1097004654405915,3.1766439420656183,4.205700330273486,3.587590246221793,3.8884277995761685,3.3865704736979474,3.1713302052982164,4.392127880181172,4.007371470188513
2019-06-12,5.55988045848733,3.221327878991003,3.7928898480283006,3.0954693066835075,3.1667265477125834,4.2078265729803155,3.581987755298311,3.8899562890002617,3.3903096068205056,3.1842335793614294,4.3969446180260885,4.007115723845317
2019-06-13,5.563998432224013,3.227195006155522,3.803985995163561,3.1070981090375493,3.1700432327357273,4.212858283372935,3.5849882124125725,3.8921598263719877,3.3916418963752517,3.18622962525548,4.395742583391445,4.016036201199331
2019-06-14,5.562892999678895,3.2228844270150825,3.805857943254907,3.1005634648029363,3.172248287118842,4.208888284879866,3.5762225249397748,3.8926678137232975,3.3958927971385866,3.196643820801813,4.393444018555667,4.018232777370141
2019-06-17,5.563272851918133,3.213683535224842,3.8172230027733365,3.108887903088976,3.16302802676452,4.20543455891493,3.5770107011221004,3.8897866328421844,3.4067035874717346,3.1938443716136544,4.397927095597443,4.018654754047651
2019-06-18,5.573689407142921,3.221501083744339,3.8227551950022307,3.122609858550415,3.1762781821702926,4.224675919970199,3.5949681272303455,3.884340578137647,3.403814523820912,3.1897130882863007,4.406400715837523,4.0262184773990155
2019-06-19,5.575943901272879,3.2159484179700377,3.8239805184139573,3.1214868562401397,3.1744484101732295,4.223892385257475,3.598572719755419,3.8884277995761685,3.4103684553455214,3.1973013773603953,4.4153394879643555,4.028058638529443
2019-06-20,5.585452910591015,3.2285705005582956,3.830287078619661,3.143396238935803,3.1788345847450308,4.2404750813025744,3.6131158540231922,3.8972264213229444,3.416360714841779,3.2036901505862883,4.419725593528469,4.034971105252187
2019-06-21,5.583998460716263,3.2253849745630614,3.8345061793790283,3.1505963469704064,3.1765958715783573,4.235131193136098,3.6083767789161847,3.893979031295037,3.4051186309540395,3.207550722086949,4.424516731766024,4.030329924558442
2019-06-24,5.582773262701806,3.229192752685348,3.8369328358006785,3.141587999997404,3.172546722056007,4.2331833641796885,3.610290352719374,3.896530149670959,3.4000754222397718,3.2078784563467764,4.419275296873476,4.024960675948698
2019-06-25,5.57291668074053,3.2297107740967568,3.818179370570501,3.1336186124446765,3.1692212659159487,4.225615530383298,3.59176643595457,3.896020554921057,3.386411754015735,3.2017955110507534,4.415191519559214,4.0153249308640335
2019-06-26,5.571919262946542,3.227982714259618,3.8142622546251634,3.1488641829192607,3.16736912559282,4.228100980770491,3.6024850700835107,3.881641819223152,3.3667976248271567,3.179787140352271,4.402511728950556,4.018547219031972
2019-06-27,5.575458505231987,3.2312632301973903,3.8212612351345694,3.1414291555799005,3.17622874059142,4.229015153151302,3.605050845207796,3.8835362129124853,3.3750170149905245,3.181135009777738,4.40946772429494,4.024792408738336
2019-06-28,5.580591317266543,3.239674788410638,3.830856027846897,3.1529534527702174,3.1904597570606468,4.239532620577304,3.6049226556364022,3.8828478576091747,3.3782860646307387,3.184999423569942,4.412819377990512,4.027648903853071
2019-07-01,5.589628823507391,3.24733754080003,3.838949876902078,3.1538950672866317,3.202345524737374,4.240436406669075,3.620687110126529,3.8888567180264637,3.3763802496008064,3.182480985774596,4.4177728419072295,4.03641905521222
2019-07-02,5.5922293442796525,3.246319419708814,3.8481776034030157,3.137770655704459,3.199836079416252,4.239145222088571,3.623332530829572,3.8975489478027563,3.3947393992310064,3.196006985737305,4.423128954889452,4.038578956158804
2019-07-03,5.600193234596066,3.251400503389062,3.853355966608025,3.1417467367760596,3.2077017184685306,4.244685941599307,3.6309773915357013,3.909860558550684,3.409081841441437,3.202949035563308,4.431639435906638,4.047254183601149
2019-07-05,5.599054264115011,3.2468285727303114,3.8547456557185025,3.1431742350411835,3.2105464779418162,4.240694685305479,3.629102527787998,3.9054930954211238,3.4035287480147156,3.202454886236961,4.4247303110889575,4.048405192886042
2019-07-08,5.593544791780526,3.2352203283111125,3.8457786030187933,3.144599698459406,3.20556272879037,4.232403368390539,3.6214435715440336,3.9068386916290225,3.4072343819549458,3.2039369894793905,4.417235677005678,4.0496369249982695
2019-07-09,5.594790449903035,3.2253849745630614,3.8519644245903075,3.1453909096821913,3.2073454477235375,4.230189386139086,3.624966754361909,3.9009371561554893,3.412504509132928,3.2052525644328664,4.418202108630407,4.050703510254339
2019-07-10,5.599556907690833,3.2233019738650657,3.863239520771318,3.1581199354720155,3.2037764388204915,4.227839762251372,3.632848242428848,3.907342881259163,3.4180083061914535,3.207550722086949,4.421631824734644,4.054303917680017
2019-07-11,5.6018980789787935,3.2276366226545563,3.863829343003669,3.16014762091539,3.2094805546315452,4.234612349235922,3.636579476593715,3.909860558550684,3.4051186309540395,3.2078784563467764,4.42184583774846,4.056343949983255
2019-07-12,5.60636547297515,3.237450113525594,3.871076548664496,3.164346532782227,3.216212368906993,4.2519839570521265,3.643877443499174,3.912706060667011,3.4011391422546855,3.20130063594771,4.410658295067943,4.067772921977431
2019-07-15,5.606698118578637,3.23813519645427,3.871271500849971,3.1553050156848834,3.2105464779418162,4.2478936468554895,3.6471994204814973,3.915043189832177,3.4024675046866326,3.2052525644328664,4.412819377990512,4.07099131596465
2019-07-16,5.603467328720035,3.240529110752285,3.8689274118003265,3.144599698459406,3.2080574767109558,4.25427726967286,3.6378199331869157,3.915376522217957,3.4008735250066855,3.199484151326966,4.407841626819046,4.069705214102638
2019-07-17,5.596639274678651,3.2316082198106275,3.8594953969567105,3.1331384384758545,3.199477072607522,4.232663176220588,3.635212912999352,3.914208877607359,3.3958086156436176,3.2032785136597353,4.4080584254017925,4.060086864875525
2019-07-18,5.600293195243696,3.2359069400070415,3.8513676414475864,3.1332984389748986,3.206989050004462,4.234482706716974,3.642644083371208,3.9208622268614266,3.3955415146069394,3.2119678644828844,4.41368263452877,4.058786521106246
2019-07-19,5.594723178149801,3.23813519645427,3.838345355899224,3.137929916819267,3.202703580949665,4.239920088906561,3.6383157053622175,3.9145427925738825,3.3791012212296967,3.197333105693523,4.403274791031344,4.052177817609495
2019-07-22,5.597176292346352,3.235563805635512,3.8421691949842973,3.1425399605827473,3.2048485337592534,4.240694685305479,3.6497755172841244,3.9086863751169534,3.378013590720154,3.195177423086629,4.4012019589453795,4.052750628101861
2019-07-23,5.604301315919981,3.2559517736261814,3.845978875518849,3.145232668236209,3.2151524711175945,4.253258897857485,3.655273464908129,3.9158765025583238,3.3877594890550835,3.1888493542353262,4.4074075166882505,4.059518308301846
2019-07-24,5.608989657741406,3.2552787189453083,3.8547456557185025,3.1494942964517496,3.225351016057169,4.2575816430078754,3.663525161308184,3.9091897107689206,3.3869510402216014,3.189684180862794,4.4079500784490975,4.064543612465546
2019-07-25,5.604200968507716,3.2480159597866742,3.8521633811867515,3.1380894007138407,3.218328876613216,4.255549616522752,3.6594082172751854,3.9105307273737684,3.3826276785423004,3.1871770560026893,4.403056672617392,4.058949164811853
2019-07-26,5.610878861264794,3.2492018646119676,3.880400543475058,3.132978079824118,3.229192752685348,4.253386237506777,3.661589852441236,3.9216909332731222,3.385871724902226,3.1908518312960883,4.4066479750145575,4.063492153882903
2019-07-29,5.609055864776195,3.245809784519057,3.8747776410136647,3.1289671606429077,3.2214949201180967,4.251601353203431,3.660984287252345,3.923511402082776,3.389643374682446,3.196006985737305,4.410766349006424,4.058623916833756
2019-07-30,5.606598347726418,3.252413688387739,3.8701001829493733,3.1401580688822026,3.2186811037628393,4.255930929384076,3.6545426691671428,3.9264832277518993,3.3995431694603675,3.1883480291341426,4.406430405057932,4.051850359429203
2019-07-31,5.595597698194759,3.236936011881779,3.8620584305949204,3.13697338980734,3.213737524312924,4.244685941599307,3.639307014022357,3.9059979637722266,3.3955415146069394,3.183656914367536,4.396495222813127,4.040320099968291
2019-08-01,5.586851736823632,3.2312632301973903,3.8573211181122047,3.114065152593445,3.19082209366244,4.225091389758616,3.6342181398302342,3.902458135706198,3.3979444541083974,3.193848361223303,4.397810792531046,4.026641656558624
2019-08-02,5.579293502184656,3.219471884372051,3.847578392641464,3.099601189277163,3.1904597570606468,4.2186498157882975,3.6177818921090363,3.902626811021559,3.405648051810898,3.1936821922417407,4.395507290877596,4.018377800491088
2019-08-05,5.548759103081966,3.200454084224176,3.81467549624487,3.0693466110553516,3.156558143131882,4.1905615351331535,3.5751395972513604,3.8762823686943273,3.386411754015735,3.179281329708925,4.371723071046465,3.9911695268284904
2019-08-06,5.562684394277858,3.201697719858775,3.829025860643295,3.068151491408465,3.172546722056007,4.205506583558995,3.591636321773412,3.885255736274437,3.3987441312706954,3.191684910173667,4.3845743698675665,4.006281301630435
2019-08-07,5.563274842132483,3.2154521546298556,3.830246344204647,3.0606055975331836,3.1591785930983405,4.204971793483784,3.597850249441575,3.8968698643890134,3.408026541212034,3.194180850977434,4.3849078217096915,4.010301465069778
2019-08-08,5.582704947989563,3.2343614565445256,3.850172518677512,3.0889484211382197,3.178064400182425,4.221810139460083,3.622073655170793,3.9096927932015584,3.423742403331061,3.204430484552442,4.39813948509505,4.029409098163805
2019-08-09,5.57587014735568,3.2264251529644716,3.838949876902078,3.077842784615554,3.174757352336674,4.213360087291731,3.6106724015848113,3.9041452247601685,3.423482225908486,3.2055811299350143,4.399343798917569,4.019985365589848
2019-08-12,5.5636221324144035,3.2107123297477616,3.8282112383317406,3.065927844054835,3.155433138631057,4.199474758084433,3.597463060399892,3.8973794911454966,3.4227018472714343,3.2036078832361,4.389559020243981,4.005338121130821
2019-08-13,5.579054065208382,3.221388915020545,3.842771573033945,3.0751318512553913,3.167739844252366,4.211369683600036,3.6221997669901405,3.9086863751169534,3.423222105162614,3.204266064864161,4.402511728950556,4.021674654991274
2019-08-14,5.549040698127944,3.189190819137208,3.806589838341121,3.0351510929221734,3.1299710660968136,4.180335845881731,3.590987179608675,3.892786428832536,3.4074986943075896,3.196006985737305,4.374306577247692,3.9898634420002588
2019-08-15,5.551678919501351,3.18955031602931,3.8082538166606645,3.0289513115118067,3.1349625048247063,4.179239277547076,3.5891665147069336,3.907678943134497,3.4214004844365467,3.208861323407559,4.37777844618165,3.988206535133984
2019-08-16,5.5663260948806315,3.207010281496633,3.821056033729423,3.0420140372998015,3.1524266253800777,4.198398530137954,3.6079935416295674,3.919037000267824,3.4284091707263893,3.2139250063919693,4.390000757200974,3.9994875611193828
2019-08-19,5.5783019663514795,3.214926768679069,3.83652885662919,3.0638708348076267,3.1625375576554515,4.207775603333864,3.62308108615435,3.9289533079905326,3.437421235468574,3.2202584592867978,4.39956282230376,4.012007316904808
2019-08-20,5.5706101367974314,3.20311715968721,3.829839571398789,3.055427652291785,3.149033631933411,4.201891559077824,3.6180347749750412,3.918040174738165,3.429959953250519,3.2186382936081266,4.390993763449639,4.012262712676801
2019-08-21,5.5787122093333785,3.2082457181894686,3.8336964236009226,3.061809674819627,3.153555259732672,4.208042228701096,3.629727704388863,3.920696675422935,3.434083674756135,3.2252645227785184,4.398358960029131,4.031333397844147
2019-08-22,5.578404600532788,3.201520196648624,3.8314653400014826,3.057329573877131,3.160299394183247,4.209507342194744,3.6273502148327674,3.925988373373515,3.4389583606015353,3.2262306847220446,4.393418278480174,4.03158410890719
2019-08-23,5.55238159478129,3.1770719381050525,3.803671622249069,3.0232493520428556,3.1345792652841022,4.182389738627734,3.593712029164818,3.9091897107689206,3.4263377952585112,3.215552667078843,4.370034757285139,4.004651536628028
2019-08-26,5.5633791472349525,3.180341936343751,3.8185911645052544,3.0275287051090904,3.144112272878736,4.189747562018647,3.6074822955230443,3.9215253678378796,3.4356255047611657,3.2270348171366776,4.380457945818189,4.0144754346991975
2019-08-27,5.559447842680071,3.18106718799624,3.8204401767472507,3.021281616392784,3.1380215735351498,4.184575367865948,3.60594760877676,3.918704810223878,3.432281565469847,3.228802134170864,4.374530960802867,4.009532815606946
2019-08-28,5.566464508871262,3.1888313502025007,3.822901165450731,3.0355041869026476,3.1471436036337224,4.196782300286815,3.606843258318699,3.928295076152109,3.435111846004712,3.2260697351662797,4.381794960348002,4.02192773067914
2019-08-29,5.579156507004909,3.201520196648624,3.838345355899224,3.0500490753804215,3.1621649050256293,4.213757828479203,3.624086892735615,3.928788340492469,3.4422802064210587,3.2329667536102686,4.389337699878726,4.036834842820998
2019-08-30,5.5787122093333785,3.2082457181894686,3.8371344764092146,3.0500490753804215,3.165513468003763,4.2178580594488055,3.623835535916294,3.9274717517254065,3.4425351733119784,3.2332866404544367,4.390552748692604,4.030831854818429
2019-09-03,5.572847689325991,3.2002762623566077,3.827192254736893,3.0451658246300584,3.1550579099170317,4.204169242634271,3.6115640372974345,3.9332194189903125,3.456716325932722,3.250868328908968,4.384685659655445,4.026725740302
2019-09-04,5.5841344502565144,3.212470543380238,3.846378811410579,3.059054955570251,3.1647703202587905,4.216801220739388,3.6284774666236634,3.9421851625721844,3.464979770503343,3.2518099312822546,4.3853515225508035,4.036585444888738
2019-09-05,5.596908045959647,3.2140499749199964,3.863239520771318,3.0713923988450356,3.185010078089299,4.234612349235922,3.6491629515734996,3.9359993149455383,3.456213389912847,3.2409274901439398,4.395177825969944,4.055528476058582
2019-09-06,5.597679993633633,3.2179010762734683,3.8610732960000935,3.076657869846587,3.1846459448677735,4.236687104169604,3.648304530058284,3.939259777906531,3.457470496406538,3.2369550435219563,4.397920431299574,4.057973169279973
2019-09-09,5.598182876058347,3.212646210194795,3.864222524700299,3.0964503099727647,3.199836079416252,4.239661939980244,3.640791786666165,3.9369784068239766,3.449904163972325,3.232007382237602,4.388674297355315,4.06179099171869
2019-09-10,5.597948485382291,3.2224329520867316,3.8655971248248377,3.108173205032527,3.2034189215790656,4.248789475404685,3.6357099790273675,3.930760091517893,3.435111846004712,3.2332866404544367,4.391545396161292,4.057810432688436
2019-09-11,5.6050341197743165,3.2319526386306268,3.8708810019773403,3.1091580075432113,3.2091250712661368,4.258088492341191,3.6460931878226863,3.9343650136900843,3.432796926111694,3.2431450467028253,4.401420856380458,4.059680898860867
2019-09-12,5.608491734360193,3.239674788410638,3.8738050425265715,3.102906852870674,3.214445247974546,4.258722178431813,3.65148959870733,3.938445583940645,3.4387025412299232,3.2453576965834494,4.401092772955827,4.064462780353276
2019-09-13,5.607827749204946,3.2505554962376406,3.8720518032088513,3.1107963145787467,3.2221971008054573,4.264155773677354,3.644123813409378,3.932728111851687,3.426596487077193,3.239022688036133,4.400546664112732,4.062439326013463
2019-09-16,5.604734166438338,3.2340177162158814,3.868340430349639,3.14380802520892,3.2186811037628393,4.263273396715706,3.6416565787903794,3.923015149990415,3.436908743905096,3.239816827693742,4.398358960029131,4.0495550118528865
2019-09-17,5.607262813316975,3.242065098836193,3.869318435276194,3.1297705824669144,3.219737117667406,4.262768524527339,3.6457245365926862,3.9284594495845986,3.450916084216667,3.248510399681703,4.399890658550478,4.055610099644948
2019-09-18,5.607861115688295,3.242576198496324,3.868144905851363,3.1249395025251188,3.2232494861984207,4.2612530224410206,3.6456012574960246,3.930103422913251,3.4478768215944897,3.252750574121712,4.399781235594388,4.055120522647271
2019-09-19,5.60779471752919,3.244279616246877,3.8691227833743045,3.1223536987953913,3.2186811037628393,4.256184912996142,3.647813487892155,3.929939094688797,3.4511690404397135,3.2574411490456674,4.404473126381752,4.05242355637067
2019-09-20,5.603058568329142,3.241951187436178,3.8626144020787807,3.123169753720957,3.2127866907274947,4.249843101240681,3.636083646984902,3.92676097301256,3.4469092566747674,3.261394401839137,4.410031704264482,4.040894576835635
2019-09-23,5.602823967442962,3.2395484977233844,3.8590570740134598,3.1234959557459834,3.2145657073571208,4.2479138221856525,3.6391931642472124,3.9307320868553397,3.4504816389709903,3.2615510815056137,4.404691495475057,4.044377233756363
2019-09-24,5.594946076478969,3.2309204583242392,3.843896267223333,3.107545836635587,3.2049210283992657,4.24223220962395,3.6294584314499705,3.9348520125860413,3.4492073478931182,3.2732233911026487,4.39546984218019,4.03364151748636
2019-09-25,5.600843476796121,3.2361059849967413,3.8552881038301177,3.1092018543150126,3.213142793375082,4.248686176666167,3.64130269055347,3.93550907393533,3.448186659665474,3.2726041632975686,4.390605321433291,4.042720338289
2019-09-26,5.598757934995694,3.2338621489711756,3.8455029487774737,3.0960424447491,3.2085040780223126,4.250100485462055,3.642417629084463,3.9410811051717136,3.457840940233419,3.2778545185541432,4.385048644609154,4.038399383421093
2019-09-27,5.59335611648895,3.2310935924008084,3.8342010102813595,3.095875162420095,3.212430614800177,4.246109411331174,3.6289562223419596,3.939936579753934,3.4512454832925497,3.2743058111926304,4.380580582319741,4.034896011144155
2019-09-30,5.597983200829555,3.2395484977233844,3.8392623800589907,3.0886376921216585,3.2099336800826306,4.2475274756793,3.6394417929948166,3.944832787532481,3.452517181486601,3.2749238422404905,4.389496264140728,4.043466113757359
2019-10-01,5.586017139038484,3.215727410674826,3.829113975554148,3.0652239321656736,3.1886371376265554,4.223275689132285,3.630084902797863,3.942224396172674,3.443837241905799,3.2726041632975686,4.379685008946057,4.035063059179084
2019-10-02,5.5681947001538115,3.1976160436041794,3.8139030423387483,3.0403626806840887,3.167994914599814,4.204222447076911,3.6111042999394183,3.9219418362057907,3.437664325646816,3.259200283528639,4.365011820084747,4.016936788930766
2019-10-03,5.576354303726722,3.2011933224804654,3.8235908586588208,3.0511184095408788,3.1720834463576817,4.210792410580037,3.623293326322617,3.9289138503012104,3.449462554144415,3.2615510815056137,4.3739539963722445,4.021774334260659
2019-10-04,5.5897955160942665,3.206535437650829,3.837038430815113,3.057412067168769,3.1904594430885345,4.221162250864401,3.6396902597657683,3.944507433565026,3.4540413650724555,3.275387349324195,4.389496264140728,4.031128747194686
2019-10-07,5.585471345481416,3.2029770969719045,3.837038430815113,3.0484842261011997,3.1853480436636645,4.216123622405016,3.635460118792893,3.936330575816203,3.4522632974230283,3.2715198263605227,4.386162357878135,4.026757371918967
2019-10-08,5.569824907712958,3.1853570376847706,3.8207151358844462,3.031280345075324,3.1653846180218643,4.200584131706492,3.6169631163782796,3.92676097301256,3.4474204136987217,3.262176970315167,4.3669428556220335,4.016170543599672
2019-10-09,5.579276911673046,3.1965403753746835,3.8266630129537154,3.0403626806840887,3.1746764975016784,4.209053487448127,3.6317131864546583,3.9343581497042166,3.4504816389709903,3.2670153170170346,4.374179516352482,4.024648994648446
2019-10-10,5.586017139038484,3.2056469228547226,3.8323726641078935,3.052870654734452,3.1849822971787134,4.218115156907575,3.6385719736688125,3.936330575816203,3.453025601463555,3.265924826819153,4.379124401754503,4.031296154814277
2019-10-11,5.596330902554293,3.2248358120107583,3.8440969170206554,3.066260728937385,3.1973548550012585,4.236778085950759,3.652273574915875,3.935344886335835,3.449717392446591,3.262176970315167,4.3873860115610865,4.042554296777169
2019-10-14,5.595216550468421,3.2176612509018496,3.8418840328206265,3.0657424649199663,3.1988005514596933,4.234823300152935,3.651660360345732,3.9304018122908255,3.4512454832925497,3.2557421544892677,4.386941219810788,4.042056810652384
2019-10-15,5.605068028717579,3.224661287592199,3.858859082082211,3.0698818727252077,3.213142793375082,4.2428790893946315,3.6626398252745513,3.9260976099013254,3.4520086841727733,3.2525880835232943,4.405019332530394,4.050812689477721
2019-10-16,5.603461143442985,3.2267522105056656,3.8606395194991596,3.0558422725106396,3.210647715431745,4.242361619058692,3.6557002306603446,3.9270926775042594,3.450736580769183,3.2547970361987657,4.40370752559661,4.054916450447327
2019-10-17,5.606405728193239,3.229359315797863,3.8665521857534064,3.056540253300831,3.211361241298147,4.2472696465175686,3.653743678467457,3.9317222565650947,3.4573354440636326,3.257315100153727,4.411118323707163,4.057534286964709
2019-10-18,5.602018817320932,3.2276219506239765,3.854890665826042,3.051293528715518,3.213854618468606,4.23859950783286,3.6441496438235355,3.9336998834953647,3.4669024003308504,3.260611439995957,4.407419603674759,4.055571436671373
2019-10-21,5.608775349512111,3.2244870361777673,3.8608373198681565,3.069020867358173,3.2276332193676693,4.244560005840929,3.654844642237782,3.936986964346733,3.4736450734634357,3.264520935068876,4.406329327803272,4.059084977399122
2019-10-22,5.605502904407125,3.2202919816788063,3.851106254344854,3.0818580500674804,3.2248223122952004,4.25241027598684,3.64130269055347,3.937315294669477,3.4706539280517323,3.268726130711358,4.408509063639397,4.052702508734005
2019-10-23,5.608408480559929,3.226577868837115,3.858859082082211,3.0901570517403356,3.2290357532574805,4.25228205193484,3.642169739207047,3.9418980442116287,3.472399859865357,3.272759024273281,4.41469496431444,4.048095008375704
2019-10-24,5.610040959280673,3.229706245780516,3.847507758759306,3.085931243853027,3.2276332193676693,4.2536917214667165,3.656677417800155,3.945321284249308,3.468655126334414,3.276158759628058,4.409596688554391,4.047600205115173
2019-10-25,5.614127669920669,3.240578907524352,3.8552881038301177,3.0940287127003714,3.232533355461077,4.259945140181487,3.668688346522866,3.9394454448841287,3.456323022646908,3.265924826819153,4.4106838732127915,4.04644426651337
2019-10-28,5.619748394957437,3.2436636328844703,3.864585312182749,3.088299829863417,3.237757414532641,4.262740158186793,3.681271642806701,3.9374793822262513,3.4456302198383586,3.252114032495386,4.420950160762338,4.049578416293388
2019-10-29,5.619451495441576,3.249804978826049,3.8554868039797725,3.092347095384179,3.240186065311903,4.2660335448371915,3.6721793678884547,3.9374793822262513,3.448186659665474,3.253061541284073,4.435042444656388,4.043880520178268
2019-10-30,5.622513964113331,3.2506549067849155,3.8582649514825262,3.0717733199954727,3.239492521187478,4.269568008377811,3.678289674777568,3.942061381577917,3.455562988201415,3.261864001793789,4.440645318148753,4.0500722419375075
2019-10-31,5.619847194367663,3.2393766719417476,3.8612324019246764,3.0674694711255115,3.2346264503865467,4.258799203486894,3.677692598390118,3.940590680525014,3.4522632974230283,3.2673263869922944,4.439485077124402,4.044708083226916
2019-11-01,5.629068772084645,3.2533700531509755,3.8677304556461505,3.089988261168637,3.249154567919548,4.280346243949022,3.689573202215113,3.9404271027418933,3.449717392446591,3.2648328546859307,4.440750719709009,4.051306105255313
2019-11-04,5.6330781742126605,3.2611352379556546,3.8732106073404213,3.1220268717323614,3.2577029598849054,4.291872910573299,3.694756525097605,3.9307320868553397,3.438437897093742,3.2519560147417885,4.437689194139688,4.05179941037705
2019-11-05,5.631971588616175,3.26281517218814,3.873601149129134,3.1233331198630414,3.2614411962843817,4.293965526444842,3.693580966299126,3.9340289961307326,3.4210144822638098,3.2416292877765382,4.430580077944413,4.053276939910382
2019-11-06,5.6321996694557015,3.262143434830073,3.8700827590713325,3.102727347368863,3.2665164871187735,4.294580114139419,3.6931102416060795,3.9381352403560013,3.4246804071430907,3.2454548020421714,4.433981888910884,4.05434269586286
2019-11-07,5.635710156241497,3.2688402986847964,3.876329256137076,3.11760611933578,3.273914013356454,4.298015485495324,3.7009643399600036,3.9346870458027583,3.4139063867701083,3.2318402806030098,4.436208390689542,4.048342418081911
2019-11-08,5.638173176448372,3.272836662627361,3.879049704266873,3.1134951334968637,3.2735788383388407,4.299361558872668,3.706553666501065,3.9340289961307326,3.4120553117795374,3.2276385889928116,4.443487626821243,4.04875447634603
2019-11-11,5.636261755105627,3.271339942363861,3.8743814585535516,3.1078771743853544,3.270894255298385,4.299850572389314,3.7070179195411694,3.9325468739364435,3.4139063867701083,3.221465851640294,4.439379542071944,4.046692084915768
2019-11-12,5.6383673758602795,3.276486517125023,3.875550544837573,3.102727347368863,3.2722373753621103,4.299728393201165,3.7103782571715334,3.9358378152747417,3.407279502611,3.223906940280241,4.445378140342296,4.046031321736296
2019-11-13,5.638690957762713,3.270674271186044,3.875161080411127,3.09838740222223,3.2658411904556006,4.295562794248891,3.7125735132530706,3.9433666033710293,3.41733519403746,3.238590635473513,4.446531389210103,4.0428858836866555
2019-11-14,5.640145565173826,3.276817767186561,3.879631853430556,3.0957073343381283,3.267865641259819,4.2987499036777015,3.7114188191203143,3.9430404021280028,3.4272905885624687,3.24210833405937,4.446636082823355,4.047187670851271
2019-11-15,5.647356250478002,3.2759896523802636,3.8879371137289462,3.1033932835919193,3.270558283786304,4.306066012294033,3.7194750200992535,3.9433666033710293,3.432231703608456,3.2452955798071597,4.467685327433354,4.049001789494872
2019-11-18,5.64809346124467,3.2735015465394333,3.891393116489728,3.0911683304452287,3.272572855620356,4.3022925757923405,3.722450738346359,3.94857059447626,3.437664325646816,3.24736171441822,4.464293593690795,4.052456241838909
2019-11-19,5.647804537664776,3.271339942363861,3.891968204004759,3.0762301470705764,3.27458388223302,4.3014386819838935,3.7243916306188005,3.947272151802872,3.4397262215682476,3.244818058295961,4.471065683436416,4.041392775418906
2019-11-20,5.6440790338502875,3.258778256094697,3.8858190126304306,3.0862700814047495,3.26988571194271,4.293473417470902,3.718328087015056,3.949543266156883,3.440240940233515,3.250848969085139,4.469735563867422,4.039065341495726
2019-11-21,5.6424688910422605,3.2570911535005544,3.888513879176887,3.102560665440487,3.2688760778273385,4.293104072514151,3.713266006718908,3.944507433565026,3.426769035064741,3.24736171441822,4.472292266327033,4.033390646031057
2019-11-22,5.644690465833496,3.258778256094697,3.8888984910370055,3.099223414922431,3.276256233684853,4.298260144090722,3.711996286257439,3.942877150631239,3.4210144822638098,3.247679402299631,4.475860477759436,4.040229769132551
