,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2020-04-23,256.54193115234375,21.79052734375,45.33662796020508,13.614574432373047,19.22175407409668,55.72622299194336,41.37879180908203,49.548885345458984,26.946678161621094,24.095840454101562,89.87510681152344,52.57384490966797
2020-04-24,260.1177978515625,22.13232421875,45.91217803955078,13.64610767364502,19.49980926513672,56.173282623291016,42.25605010986328,50.077720642089844,27.04479217529297,24.245500564575195,91.08299255371094,53.46452713012695
2020-04-27,263.8681945800781,22.722698211669922,46.28958511352539,13.941733360290527,20.16355323791504,57.569156646728516,42.61840057373047,50.22271728515625,27.82964515686035,24.499095916748047,92.25458526611328,54.464752197265625
2020-04-28,262.65484619140625,23.144392013549805,45.44984436035156,14.261008262634277,20.378826141357422,58.6457405090332,42.05104064941406,50.504207611083984,27.854175567626953,24.59055519104004,90.39278411865234,54.67908477783203
2020-04-29,269.53076171875,23.734764099121094,47.64826583862305,15.31738567352295,20.970815658569336,59.76792907714844,43.776954650878906,50.290958404541016,27.927751541137695,24.366060256958008,90.99219512939453,55.88412857055664
2020-04-30,267.0212707519531,23.028976440429688,47.44070053100586,14.978398323059082,20.441612243652344,58.581871032714844,43.58146667480469,49.693878173828125,27.731538772583008,23.80481719970703,90.57442474365234,55.53642272949219
2020-05-01,259.95233154296875,22.54513931274414,46.780216217041016,14.130936622619629,19.786832809448242,56.81191635131836,42.3847770690918,49.147979736328125,26.881277084350586,23.23111343383789,88.84886169433594,53.459754943847656
2020-05-04,260.6693115234375,22.625043869018555,47.05384826660156,14.619704246520996,19.60744285583496,56.091156005859375,42.9473762512207,49.122406005859375,26.864925384521484,23.405719757080078,88.80343627929688,53.750308990478516
2020-05-05,263.0777893066406,22.6827449798584,47.29916763305664,14.6315336227417,19.544660568237305,56.310123443603516,43.5385627746582,49.16504669189453,27.036617279052734,23.596960067749023,90.72880554199219,53.94559097290039
2020-05-06,261.29443359375,22.292123794555664,47.16707229614258,14.249184608459473,19.123088836669922,55.53462600708008,43.8770637512207,48.62767791748047,26.537906646728516,22.79459571838379,89.8297119140625,53.93605422973633
2020-05-07,264.4473876953125,22.749330520629883,48.053977966308594,14.619704246520996,19.571569442749023,56.182403564453125,44.5350227355957,48.4911994934082,26.774995803833008,22.886058807373047,89.82061767578125,54.78386688232422
2020-05-08,268.822998046875,23.295316696166992,48.93146514892578,15.285852432250977,19.993133544921875,57.57829284667969,45.188194274902344,49.57447052001953,27.265535354614258,23.347515106201172,90.28382110595703,55.85078048706055
2020-05-11,268.87811279296875,22.940204620361328,48.95977783203125,15.017814636230469,19.60744285583496,56.85753631591797,45.488548278808594,49.50624084472656,26.93851089477539,23.24774169921875,91.83682250976562,55.72694778442383
2020-05-12,263.5189514160156,22.589529037475586,48.00680923461914,14.753721237182617,19.096181869506836,55.260921478271484,44.5493049621582,49.08828353881836,25.793926239013672,23.04403305053711,90.43820190429688,54.50762176513672
2020-05-13,258.8583984375,22.11456871032715,47.18593978881836,14.083636283874512,18.531099319458008,53.87415313720703,43.78172302246094,48.64472198486328,25.385150909423828,22.848644256591797,89.45734405517578,53.569313049316406
